process_type,case_id,activity,event_time,employee_id
billing,BILL-0079,承認完了,2024-04-07 02:15:28,EMP-016
billing,BILL-0079,送付,2024-04-07 09:02:46,EMP-015
billing,BILL-0079,入金確認,2024-06-01 09:02:46,SYSTEM
billing,BILL-0080,請求書作成,2024-02-12 08:09:00,EMP-015
billing,BILL-0080,承認申請,2024-02-12 19:44:59,EMP-015
billing,BILL-0080,差戻,2024-02-14 11:06:20,EMP-016
billing,BILL-0080,修正,2024-02-14 19:46:51,EMP-015
billing,BILL-0080,再申請,2024-02-14 23:56:42,EMP-015
billing,BILL-0080,承認完了,2024-02-15 09:24:34,EMP-016
billing,BILL-0080,送付,2024-02-15 17:04:02,EMP-015
billing,BILL-0080,入金確認,2024-03-24 17:04:02,SYSTEM
billing,BILL-0081,請求書作成,2024-05-18 03:08:00,EMP-015
billing,BILL-0081,承認申請,2024-05-18 08:52:45,EMP-015
billing,BILL-0081,承認完了,2024-05-19 10:07:06,EMP-016
billing,BILL-0081,送付,2024-05-19 15:11:35,EMP-015
billing,BILL-0081,入金確認,2024-06-04 15:11:35,SYSTEM
billing,BILL-0082,請求書作成,2024-02-15 11:35:00,EMP-015
billing,BILL-0082,承認申請,2024-02-15 17:26:40,EMP-015
billing,BILL-0082,承認完了,2024-02-17 01:21:58,EMP-016
billing,BILL-0082,送付,2024-02-17 05:40:40,EMP-015
billing,BILL-0082,入金確認,2024-03-16 05:40:40,SYSTEM
billing,BILL-0083,請求書作成,2024-07-17 02:46:00,EMP-015
billing,BILL-0083,承認申請,2024-07-18 00:47:21,EMP-015
billing,BILL-0083,承認完了,2024-07-19 20:59:51,EMP-016
billing,BILL-0083,送付,2024-07-20 02:25:46,EMP-015
billing,BILL-0083,入金確認,2024-08-09 02:25:46,SYSTEM
billing,BILL-0084,請求書作成,2024-03-27 04:17:00,EMP-015
billing,BILL-0084,承認申請,2024-03-27 14:18:21,EMP-015
billing,BILL-0084,差戻,2024-03-28 18:01:51,EMP-016
billing,BILL-0084,修正,2024-03-29 03:14:49,EMP-015
billing,BILL-0084,再申請,2024-03-29 07:46:25,EMP-015
billing,BILL-0084,承認完了,2024-03-29 23:31:16,EMP-016
billing,BILL-0084,送付,2024-03-30 01:58:58,EMP-015
billing,BILL-0084,入金確認,2024-04-25 01:58:58,SYSTEM
billing,BILL-0085,請求書作成,2024-11-16 15:38:00,EMP-015
billing,BILL-0085,承認申請,2024-11-17 07:58:00,EMP-015
billing,BILL-0085,差戻,2024-11-18 10:16:52,EMP-016
billing,BILL-0085,修正,2024-11-18 14:21:44,EMP-015
billing,BILL-0085,再申請,2024-11-18 18:44:11,EMP-015
billing,BILL-0085,承認完了,2024-11-19 16:12:08,EMP-016
billing,BILL-0085,送付,2024-11-19 20:28:54,EMP-015
billing,BILL-0085,入金確認,2024-12-20 20:28:54,SYSTEM
billing,BILL-0086,請求書作成,2024-06-20 13:52:00,EMP-015
billing,BILL-0086,承認申請,2024-06-21 10:20:14,EMP-015
billing,BILL-0086,承認完了,2024-06-22 20:22:43,EMP-016
billing,BILL-0086,送付,2024-06-23 00:10:53,EMP-015
billing,BILL-0086,入金確認,2024-08-10 00:10:53,SYSTEM
billing,BILL-0087,請求書作成,2024-09-02 10:11:00,EMP-015
billing,BILL-0087,承認申請,2024-09-03 09:28:29,EMP-015
billing,BILL-0087,承認完了,2024-09-05 08:13:25,EMP-016
billing,BILL-0087,送付,2024-09-05 14:23:36,EMP-015
billing,BILL-0087,入金確認,2024-10-16 14:23:36,SYSTEM
billing,BILL-0088,請求書作成,2024-05-04 10:24:00,EMP-015
billing,BILL-0088,承認申請,2024-05-04 20:00:21,EMP-015
billing,BILL-0088,承認完了,2024-05-06 11:26:26,EMP-016
billing,BILL-0088,送付,2024-05-06 19:01:59,EMP-015
billing,BILL-0088,入金確認,2024-05-28 19:01:59,SYSTEM
billing,BILL-0089,請求書作成,2024-10-06 05:43:00,EMP-015
billing,BILL-0089,承認申請,2024-10-07 01:04:08,EMP-015
billing,BILL-0089,承認完了,2024-10-07 10:08:44,EMP-016
billing,BILL-0089,送付,2024-10-07 17:48:12,EMP-015
billing,BILL-0089,入金確認,2024-10-30 17:48:12,SYSTEM
billing,BILL-0090,請求書作成,2024-05-29 22:04:00,EMP-015
billing,BILL-0090,承認申請,2024-05-30 18:26:45,EMP-015
billing,BILL-0090,承認完了,2024-06-01 10:16:20,EMP-016
billing,BILL-0090,送付,2024-06-01 15:16:05,EMP-015
billing,BILL-0090,入金確認,2024-07-21 15:16:05,SYSTEM
billing,BILL-0091,請求書作成,2024-05-03 08:42:00,EMP-015
billing,BILL-0091,承認申請,2024-05-03 15:46:58,EMP-015
billing,BILL-0091,承認完了,2024-05-04 16:42:28,EMP-016
billing,BILL-0091,送付,2024-05-04 21:24:08,EMP-015
billing,BILL-0091,入金確認,2024-06-21 21:24:08,SYSTEM
billing,BILL-0092,請求書作成,2024-10-25 12:34:00,EMP-015
billing,BILL-0092,承認申請,2024-10-26 02:41:56,EMP-015
billing,BILL-0092,承認完了,2024-10-27 23:30:52,EMP-016
billing,BILL-0092,送付,2024-10-28 04:46:35,EMP-015
billing,BILL-0092,入金確認,2024-12-27 04:46:35,SYSTEM
billing,BILL-0093,請求書作成,2024-12-25 17:38:00,EMP-015
billing,BILL-0093,承認申請,2024-12-26 10:23:48,EMP-015
billing,BILL-0093,承認完了,2024-12-26 21:47:46,EMP-016
billing,BILL-0093,送付,2024-12-27 03:44:30,EMP-015
billing,BILL-0093,入金確認,2025-01-28 03:44:30,SYSTEM
billing,BILL-0094,請求書作成,2024-11-27 19:02:00,EMP-015
billing,BILL-0094,承認申請,2024-11-28 10:17:51,EMP-015
billing,BILL-0094,承認完了,2024-11-29 20:05:56,EMP-016
billing,BILL-0094,送付,2024-11-30 03:53:59,EMP-015
billing,BILL-0094,入金確認,2024-12-31 03:53:59,SYSTEM
billing,BILL-0095,請求書作成,2024-02-24 00:06:00,EMP-015
billing,BILL-0095,承認申請,2024-02-24 09:16:29,EMP-015
billing,BILL-0095,承認完了,2024-02-25 13:42:06,EMP-016
billing,BILL-0095,送付,2024-02-25 19:11:05,EMP-015
billing,BILL-0095,入金確認,2024-04-11 19:11:05,SYSTEM
billing,BILL-0096,請求書作成,2024-08-16 11:25:00,EMP-015
billing,BILL-0096,承認申請,2024-08-17 00:40:40,EMP-015
billing,BILL-0096,承認完了,2024-08-18 11:51:36,EMP-016
billing,BILL-0096,送付,2024-08-18 14:45:52,EMP-015
billing,BILL-0096,入金確認,2024-08-29 14:45:52,SYSTEM
billing,BILL-0097,請求書作成,2024-02-23 09:26:00,EMP-015
billing,BILL-0097,承認申請,2024-02-24 07:50:39,EMP-015
billing,BILL-0097,承認完了,2024-02-24 19:16:42,EMP-016
billing,BILL-0097,送付,2024-02-25 01:39:33,EMP-015
billing,BILL-0097,入金確認,2024-03-28 01:39:33,SYSTEM
billing,BILL-0098,請求書作成,2024-06-24 14:50:00,EMP-015
billing,BILL-0098,承認申請,2024-06-24 22:58:14,EMP-015
billing,BILL-0098,承認完了,2024-06-26 02:17:15,EMP-016
billing,BILL-0098,送付,2024-06-26 06:55:00,EMP-015
billing,BILL-0098,入金確認,2024-08-19 06:55:00,SYSTEM
billing,BILL-0099,請求書作成,2024-06-12 02:19:00,EMP-015
billing,BILL-0099,承認申請,2024-06-12 07:12:37,EMP-015
billing,BILL-0099,差戻,2024-06-13 19:38:29,EMP-016
billing,BILL-0099,修正,2024-06-14 03:45:30,EMP-015
billing,BILL-0099,再申請,2024-06-14 06:24:52,EMP-015
billing,BILL-0099,承認完了,2024-06-15 03:12:55,EMP-016
billing,BILL-0099,送付,2024-06-15 10:47:41,EMP-015
billing,BILL-0099,入金確認,2024-08-11 10:47:41,SYSTEM
billing,BILL-0100,請求書作成,2024-09-21 05:35:00,EMP-015
billing,BILL-0100,承認申請,2024-09-21 12:47:09,EMP-015
billing,BILL-0100,承認完了,2024-09-22 19:10:48,EMP-016
billing,BILL-0100,送付,2024-09-22 22:34:16,EMP-015
billing,BILL-0100,入金確認,2024-10-27 22:34:16,SYSTEM
billing,BILL-0101,請求書作成,2024-04-05 20:42:00,EMP-015
billing,BILL-0101,承認申請,2024-04-06 09:20:33,EMP-015
billing,BILL-0101,承認完了,2024-04-06 18:30:37,EMP-016
billing,BILL-0101,送付,2024-04-06 21:41:39,EMP-015
billing,BILL-0101,入金確認,2024-05-23 21:41:39,SYSTEM
billing,BILL-0102,請求書作成,2024-07-18 00:45:00,EMP-015
billing,BILL-0102,承認申請,2024-07-18 09:02:45,EMP-015
billing,BILL-0102,承認完了,2024-07-19 04:10:46,EMP-016
billing,BILL-0102,送付,2024-07-19 10:57:20,EMP-015
billing,BILL-0102,入金確認,2024-09-03 10:57:20,SYSTEM
billing,BILL-0103,請求書作成,2024-10-01 05:23:00,EMP-015
billing,BILL-0103,承認申請,2024-10-01 15:54:10,EMP-015
billing,BILL-0103,承認完了,2024-10-02 18:12:18,EMP-016
billing,BILL-0103,送付,2024-10-03 01:22:51,EMP-015
billing,BILL-0103,入金確認,2024-11-15 01:22:51,SYSTEM
billing,BILL-0104,請求書作成,2024-11-01 12:39:00,EMP-015
billing,BILL-0104,承認申請,2024-11-02 00:30:03,EMP-015
billing,BILL-0104,承認完了,2024-11-02 13:04:12,EMP-016
billing,BILL-0104,送付,2024-11-02 17:49:02,EMP-015
billing,BILL-0104,入金確認,2024-11-23 17:49:02,SYSTEM
billing,BILL-0105,請求書作成,2024-11-10 18:05:00,EMP-015
billing,BILL-0105,承認申請,2024-11-11 11:31:31,EMP-015
billing,BILL-0105,承認完了,2024-11-12 08:03:10,EMP-016
billing,BILL-0105,送付,2024-11-12 10:45:16,EMP-015
billing,BILL-0105,入金確認,2024-12-15 10:45:16,SYSTEM
billing,BILL-0106,請求書作成,2024-09-18 12:26:00,EMP-015
billing,BILL-0106,承認申請,2024-09-19 04:21:42,EMP-015
billing,BILL-0106,承認完了,2024-09-20 11:21:14,EMP-016
billing,BILL-0106,送付,2024-09-20 16:16:26,EMP-015
billing,BILL-0106,入金確認,2024-11-03 16:16:26,SYSTEM
billing,BILL-0107,請求書作成,2024-10-11 05:31:00,EMP-015
billing,BILL-0107,承認申請,2024-10-11 15:17:36,EMP-015
billing,BILL-0107,承認完了,2024-10-12 06:46:38,EMP-016
billing,BILL-0107,送付,2024-10-12 12:29:37,EMP-015
billing,BILL-0107,入金確認,2024-11-13 12:29:37,SYSTEM
billing,BILL-0108,請求書作成,2024-09-05 04:12:00,EMP-015
billing,BILL-0108,承認申請,2024-09-06 00:30:15,EMP-015
billing,BILL-0108,承認完了,2024-09-07 23:03:26,EMP-016
billing,BILL-0108,送付,2024-09-08 04:01:38,EMP-015
billing,BILL-0108,入金確認,2024-10-31 04:01:38,SYSTEM
billing,BILL-0109,請求書作成,2024-07-31 22:53:00,EMP-015
billing,BILL-0109,承認申請,2024-08-01 11:45:37,EMP-015
billing,BILL-0109,承認完了,2024-08-02 02:27:01,EMP-016
billing,BILL-0109,送付,2024-08-02 09:13:32,EMP-015
billing,BILL-0109,入金確認,2024-08-26 09:13:32,SYSTEM
billing,BILL-0110,請求書作成,2024-01-17 08:14:00,EMP-015
billing,BILL-0110,承認申請,2024-01-17 22:59:07,EMP-015
billing,BILL-0110,承認完了,2024-01-18 13:42:49,EMP-016
billing,BILL-0110,送付,2024-01-18 20:10:08,EMP-015
billing,BILL-0110,入金確認,2024-03-17 20:10:08,SYSTEM
billing,BILL-0111,請求書作成,2024-10-08 16:07:00,EMP-015
billing,BILL-0111,承認申請,2024-10-09 07:34:15,EMP-015
billing,BILL-0111,承認完了,2024-10-10 02:17:11,EMP-016
billing,BILL-0111,送付,2024-10-10 10:13:54,EMP-015
billing,BILL-0111,入金確認,2024-11-23 10:13:54,SYSTEM
billing,BILL-0112,請求書作成,2024-08-13 17:13:00,EMP-015
billing,BILL-0112,承認申請,2024-08-14 17:00:43,EMP-015
billing,BILL-0112,承認完了,2024-08-15 05:06:31,EMP-016
billing,BILL-0112,送付,2024-08-15 11:37:00,EMP-015
billing,BILL-0112,入金確認,2024-09-13 11:37:00,SYSTEM
billing,BILL-0113,請求書作成,2024-08-18 08:22:00,EMP-015
billing,BILL-0113,承認申請,2024-08-19 05:36:38,EMP-015
billing,BILL-0113,承認完了,2024-08-19 17:05:23,EMP-016
billing,BILL-0113,送付,2024-08-19 19:47:39,EMP-015
billing,BILL-0113,入金確認,2024-09-13 19:47:39,SYSTEM
billing,BILL-0114,請求書作成,2024-10-28 22:22:00,EMP-015
billing,BILL-0114,承認申請,2024-10-29 19:35:15,EMP-015
billing,BILL-0114,承認完了,2024-10-31 03:59:53,EMP-016
billing,BILL-0114,送付,2024-10-31 09:41:42,EMP-015
billing,BILL-0114,入金確認,2024-12-30 09:41:42,SYSTEM
billing,BILL-0115,請求書作成,2024-04-15 01:36:00,EMP-015
billing,BILL-0115,承認申請,2024-04-15 12:36:58,EMP-015
billing,BILL-0115,承認完了,2024-04-16 07:51:34,EMP-016
billing,BILL-0115,送付,2024-04-16 11:48:05,EMP-015
billing,BILL-0115,入金確認,2024-06-10 11:48:05,SYSTEM
billing,BILL-0116,請求書作成,2024-05-28 18:17:00,EMP-015
billing,BILL-0116,承認申請,2024-05-29 17:19:52,EMP-015
billing,BILL-0116,承認完了,2024-05-30 21:54:28,EMP-016
billing,BILL-0116,送付,2024-05-31 04:47:56,EMP-015
billing,BILL-0116,入金確認,2024-06-18 04:47:56,SYSTEM
billing,BILL-0117,請求書作成,2024-01-31 08:55:00,EMP-015
billing,BILL-0117,承認申請,2024-02-01 02:02:04,EMP-015
billing,BILL-0117,差戻,2024-02-02 14:05:29,EMP-016
billing,BILL-0117,修正,2024-02-02 19:50:47,EMP-015
billing,BILL-0117,再申請,2024-02-02 23:46:44,EMP-015
billing,BILL-0117,承認完了,2024-02-03 11:44:24,EMP-016
billing,BILL-0117,送付,2024-02-03 18:48:04,EMP-015
billing,BILL-0117,入金確認,2024-03-09 18:48:04,SYSTEM
billing,BILL-0118,請求書作成,2024-03-13 18:40:00,EMP-015
billing,BILL-0118,承認申請,2024-03-14 04:02:27,EMP-015
billing,BILL-0118,承認完了,2024-03-15 04:36:36,EMP-016
billing,BILL-0118,送付,2024-03-15 10:24:42,EMP-015
billing,BILL-0118,入金確認,2024-05-13 10:24:42,SYSTEM
billing,BILL-0119,請求書作成,2024-07-25 16:47:00,EMP-015
billing,BILL-0119,承認申請,2024-07-26 02:20:52,EMP-015
billing,BILL-0119,承認完了,2024-07-27 23:48:04,EMP-016
billing,BILL-0119,送付,2024-07-28 07:30:10,EMP-015
billing,BILL-0119,入金確認,2024-08-27 07:30:10,SYSTEM
billing,BILL-0120,請求書作成,2024-01-02 23:05:00,EMP-015
billing,BILL-0120,承認申請,2024-01-03 17:42:07,EMP-015
billing,BILL-0120,承認完了,2024-01-04 20:02:23,EMP-016
billing,BILL-0120,送付,2024-01-05 00:11:21,EMP-015
billing,BILL-0120,入金確認,2024-01-19 00:11:21,SYSTEM
billing,BILL-0121,請求書作成,2024-07-22 06:27:00,EMP-015
billing,BILL-0121,承認申請,2024-07-23 02:56:49,EMP-015
billing,BILL-0121,承認完了,2024-07-24 06:44:07,EMP-016
billing,BILL-0121,送付,2024-07-24 10:26:13,EMP-015
billing,BILL-0121,入金確認,2024-09-07 10:26:13,SYSTEM
billing,BILL-0122,請求書作成,2024-03-07 18:54:00,EMP-015
billing,BILL-0122,承認申請,2024-03-08 08:36:24,EMP-015
billing,BILL-0122,承認完了,2024-03-09 06:21:22,EMP-016
billing,BILL-0122,送付,2024-03-09 08:38:48,EMP-015
billing,BILL-0122,入金確認,2024-03-25 08:38:48,SYSTEM
billing,BILL-0123,請求書作成,2024-01-09 03:59:00,EMP-015
billing,BILL-0123,承認申請,2024-01-10 01:08:10,EMP-015
billing,BILL-0123,差戻,2024-01-11 02:47:16,EMP-016
billing,BILL-0123,修正,2024-01-11 18:17:03,EMP-015
billing,BILL-0123,再申請,2024-01-11 21:29:53,EMP-015
billing,BILL-0123,承認完了,2024-01-12 16:30:56,EMP-016
billing,BILL-0123,送付,2024-01-12 19:18:25,EMP-015
billing,BILL-0123,入金確認,2024-03-03 19:18:25,SYSTEM
billing,BILL-0124,請求書作成,2024-03-22 08:05:00,EMP-015
billing,BILL-0124,承認申請,2024-03-23 01:10:30,EMP-015
billing,BILL-0124,承認完了,2024-03-23 19:11:26,EMP-016
billing,BILL-0124,送付,2024-03-24 02:36:48,EMP-015
billing,BILL-0124,入金確認,2024-04-13 02:36:48,SYSTEM
billing,BILL-0125,請求書作成,2024-07-21 20:19:00,EMP-015
billing,BILL-0125,承認申請,2024-07-22 14:50:11,EMP-015
billing,BILL-0125,承認完了,2024-07-24 05:02:44,EMP-016
billing,BILL-0125,送付,2024-07-24 07:35:34,EMP-015
billing,BILL-0125,入金確認,2024-08-09 07:35:34,SYSTEM
billing,BILL-0126,請求書作成,2024-04-19 15:04:00,EMP-015
billing,BILL-0126,承認申請,2024-04-19 21:43:14,EMP-015
billing,BILL-0126,承認完了,2024-04-20 14:46:05,EMP-016
billing,BILL-0126,送付,2024-04-20 16:49:26,EMP-015
billing,BILL-0126,入金確認,2024-06-13 16:49:26,SYSTEM
billing,BILL-0127,請求書作成,2024-03-02 13:44:00,EMP-015
billing,BILL-0127,承認申請,2024-03-02 20:22:36,EMP-015
billing,BILL-0127,承認完了,2024-03-03 07:12:35,EMP-016
billing,BILL-0127,送付,2024-03-03 13:35:40,EMP-015
billing,BILL-0127,入金確認,2024-03-19 13:35:40,SYSTEM
billing,BILL-0128,請求書作成,2024-06-09 11:56:00,EMP-015
billing,BILL-0128,承認申請,2024-06-09 21:55:06,EMP-015
billing,BILL-0128,承認完了,2024-06-10 21:13:38,EMP-016
billing,BILL-0128,送付,2024-06-11 04:28:27,EMP-015
billing,BILL-0128,入金確認,2024-08-01 04:28:27,SYSTEM
billing,BILL-0129,請求書作成,2024-02-05 16:36:00,EMP-015
billing,BILL-0129,承認申請,2024-02-05 20:46:10,EMP-015
billing,BILL-0129,承認完了,2024-02-07 06:46:13,EMP-016
billing,BILL-0129,送付,2024-02-07 13:06:17,EMP-015
billing,BILL-0129,入金確認,2024-03-28 13:06:17,SYSTEM
billing,BILL-0130,請求書作成,2024-07-29 19:43:00,EMP-015
billing,BILL-0130,承認申請,2024-07-30 08:33:51,EMP-015
billing,BILL-0130,承認完了,2024-07-31 01:15:14,EMP-016
billing,BILL-0130,送付,2024-07-31 04:05:39,EMP-015
billing,BILL-0130,入金確認,2024-08-17 04:05:39,SYSTEM
billing,BILL-0131,請求書作成,2024-07-15 11:27:00,EMP-015
billing,BILL-0131,承認申請,2024-07-15 21:44:24,EMP-015
billing,BILL-0131,承認完了,2024-07-16 11:19:59,EMP-016
billing,BILL-0131,送付,2024-07-16 13:50:19,EMP-015
billing,BILL-0131,入金確認,2024-08-30 13:50:19,SYSTEM
billing,BILL-0132,請求書作成,2024-12-19 00:54:00,EMP-015
billing,BILL-0132,承認申請,2024-12-19 21:50:29,EMP-015
billing,BILL-0132,承認完了,2024-12-21 16:52:28,EMP-016
billing,BILL-0132,送付,2024-12-21 22:30:57,EMP-015
billing,BILL-0132,入金確認,2025-01-12 22:30:57,SYSTEM
billing,BILL-0133,請求書作成,2024-05-31 20:03:00,EMP-015
billing,BILL-0133,承認申請,2024-06-01 15:43:33,EMP-015
billing,BILL-0133,承認完了,2024-06-03 07:28:37,EMP-016
billing,BILL-0133,送付,2024-06-03 11:47:32,EMP-015
billing,BILL-0133,入金確認,2024-06-28 11:47:32,SYSTEM
billing,BILL-0134,請求書作成,2024-11-22 19:04:00,EMP-015
billing,BILL-0134,承認申請,2024-11-23 09:37:56,EMP-015
billing,BILL-0134,承認完了,2024-11-25 08:44:24,EMP-016
billing,BILL-0134,送付,2024-11-25 16:20:37,EMP-015
billing,BILL-0134,入金確認,2024-12-13 16:20:37,SYSTEM
billing,BILL-0135,請求書作成,2024-10-18 13:23:00,EMP-015
billing,BILL-0135,承認申請,2024-10-19 04:18:37,EMP-015
billing,BILL-0135,承認完了,2024-10-19 19:13:16,EMP-016
billing,BILL-0135,送付,2024-10-20 03:08:43,EMP-015
billing,BILL-0135,入金確認,2024-11-03 03:08:43,SYSTEM
billing,BILL-0136,請求書作成,2024-10-27 02:00:00,EMP-015
billing,BILL-0136,承認申請,2024-10-27 11:14:37,EMP-015
billing,BILL-0136,差戻,2024-10-27 20:50:12,EMP-016
billing,BILL-0136,修正,2024-10-28 10:18:29,EMP-015
billing,BILL-0136,再申請,2024-10-28 15:20:52,EMP-015
billing,BILL-0136,承認完了,2024-10-29 09:24:18,EMP-016
billing,BILL-0136,送付,2024-10-29 14:24:40,EMP-015
billing,BILL-0136,入金確認,2024-12-04 14:24:40,SYSTEM
billing,BILL-0137,請求書作成,2024-12-25 12:05:00,EMP-015
billing,BILL-0137,承認申請,2024-12-26 04:53:38,EMP-015
billing,BILL-0137,差戻,2024-12-27 10:24:01,EMP-016
billing,BILL-0137,修正,2024-12-27 15:24:12,EMP-015
billing,BILL-0137,再申請,2024-12-27 17:52:39,EMP-015
billing,BILL-0137,承認完了,2024-12-28 16:36:44,EMP-016
billing,BILL-0137,送付,2024-12-29 00:27:29,EMP-015
billing,BILL-0137,入金確認,2025-01-17 00:27:29,SYSTEM
billing,BILL-0138,請求書作成,2024-06-16 12:37:00,EMP-015
billing,BILL-0138,承認申請,2024-06-17 05:18:09,EMP-015
billing,BILL-0138,承認完了,2024-06-18 22:41:00,EMP-016
billing,BILL-0138,送付,2024-06-19 01:04:49,EMP-015
billing,BILL-0138,入金確認,2024-08-12 01:04:49,SYSTEM
billing,BILL-0139,請求書作成,2024-05-02 01:15:00,EMP-015
billing,BILL-0139,承認申請,2024-05-02 06:58:27,EMP-015
billing,BILL-0139,承認完了,2024-05-03 08:21:12,EMP-016
billing,BILL-0139,送付,2024-05-03 14:00:23,EMP-015
billing,BILL-0139,入金確認,2024-06-01 14:00:23,SYSTEM
billing,BILL-0140,請求書作成,2024-03-02 00:45:00,EMP-015
billing,BILL-0140,承認申請,2024-03-02 07:29:39,EMP-015
billing,BILL-0140,承認完了,2024-03-02 15:56:53,EMP-016
billing,BILL-0140,送付,2024-03-02 20:01:42,EMP-015
billing,BILL-0140,入金確認,2024-04-14 20:01:42,SYSTEM
billing,BILL-0141,請求書作成,2024-03-26 11:08:00,EMP-015
billing,BILL-0141,承認申請,2024-03-27 06:07:43,EMP-015
billing,BILL-0141,承認完了,2024-03-29 01:04:02,EMP-016
billing,BILL-0141,送付,2024-03-29 03:46:32,EMP-015
billing,BILL-0141,入金確認,2024-04-09 03:46:32,SYSTEM
billing,BILL-0142,請求書作成,2024-08-07 08:33:00,EMP-015
billing,BILL-0142,承認申請,2024-08-07 13:49:38,EMP-015
billing,BILL-0142,承認完了,2024-08-09 02:19:13,EMP-016
billing,BILL-0142,送付,2024-08-09 04:46:58,EMP-015
billing,BILL-0142,入金確認,2024-09-17 04:46:58,SYSTEM
billing,BILL-0143,請求書作成,2024-07-03 01:31:00,EMP-015
billing,BILL-0143,承認申請,2024-07-03 22:42:13,EMP-015
billing,BILL-0143,差戻,2024-07-04 13:22:44,EMP-016
billing,BILL-0143,修正,2024-07-05 02:39:32,EMP-015
billing,BILL-0143,再申請,2024-07-05 10:01:28,EMP-015
billing,BILL-0143,承認完了,2024-07-06 04:48:38,EMP-016
billing,BILL-0143,送付,2024-07-06 07:30:09,EMP-015
billing,BILL-0143,入金確認,2024-09-01 07:30:09,SYSTEM
billing,BILL-0144,請求書作成,2024-01-02 01:54:00,EMP-015
billing,BILL-0144,承認申請,2024-01-02 23:09:30,EMP-015
billing,BILL-0144,承認完了,2024-01-03 16:56:26,EMP-016
